id_student,average_score,completed_assessments,late_submission_count
577888,89.28571428571429,7,0
577905,49.5,2,0
577914,92.9090909090909,11,0
577915,83.72727272727273,11,0
577922,80.83333333333333,12,0
577937,83.28571428571429,7,0
577954,43.166666666666664,6,0
577959,86.58333333333333,12,0
577965,77.2,5,0
577977,80.0,1,0
577980,57.666666666666664,9,0
577995,94.5,4,0
577999,81.0,12,0
578000,73.33333333333333,6,0
578003,77.0,4,0
578022,71.0,2,0
578026,67.8,10,0
578030,87.81818181818181,11,0
578031,78.85714285714286,7,0
578034,68.55555555555556,9,0
578050,83.33333333333333,12,0
578056,62.75,4,0
578057,82.0,4,0
578062,74.5,2,0
578109,87.36363636363636,11,0
578132,70.0,5,0
578140,89.375,8,0
578150,32.666666666666664,3,0
578152,77.2,10,0
578189,83.11111111111111,9,0
578197,78.36363636363636,11,0
578199,70.58333333333333,12,0
578207,79.33333333333333,9,0
578208,58.0,2,0
578276,90.0,1,0
578281,94.33333333333333,12,0
578282,79.8,5,0
578303,74.28571428571429,7,0
578362,75.33333333333333,6,0
578375,92.125,8,0
578378,59.333333333333336,3,0
578389,77.22222222222223,9,0
578395,63.857142857142854,7,0
578418,43.75,4,0
578427,58.44444444444444,9,0
578438,89.25,4,0
578439,45.0,5,0
578447,73.44444444444444,9,0
578450,46.142857142857146,7,0
578452,83.57142857142857,7,0
578469,83.5,4,0
578492,74.22222222222223,9,0
578495,74.0,1,0
578497,91.33333333333333,12,0
578519,84.44444444444444,9,0
578541,53.166666666666664,6,0
578546,75.36363636363636,11,0
578547,66.0,2,0
578550,84.0,1,0
578551,42.6,5,0
578561,34.25,4,0
578574,80.0,10,0
578578,84.18181818181819,11,0
578595,54.75,4,0
578599,62.666666666666664,3,0
578600,85.54545454545455,11,0
578616,88.57142857142857,7,0
578623,78.5,2,0
578634,82.5,4,0
578644,73.42857142857143,7,0
578646,86.28571428571429,7,0
578654,55.666666666666664,3,0
578655,69.33333333333333,9,0
578666,67.66666666666667,9,0
578676,66.36363636363636,11,0
578697,53.166666666666664,6,0
578710,76.2,5,0
578717,86.9090909090909,11,0
578725,57.0,4,0
578736,56.75,4,0
578744,85.5,12,0
578754,73.0,11,0
578764,80.9,10,0
578797,92.22222222222223,9,0
578815,83.85714285714286,14,0
578820,71.75,8,0
578823,55.2,10,0
578845,90.0,3,0
578847,83.83333333333333,12,0
578850,79.6875,16,0
578854,80.66666666666667,3,0
578857,65.85714285714286,7,0
578861,56.4,5,0
578906,88.14285714285714,7,0
578940,84.44444444444444,9,0
578943,82.71428571428571,7,0
578956,85.42857142857143,7,0
578958,50.45454545454545,11,0
579011,82.0,4,0
579015,60.44444444444444,9,0
579017,69.85714285714286,7,0
579020,83.33333333333333,9,0
579027,86.5,2,0
579038,73.58333333333333,12,0
579052,69.85714285714286,7,0
579064,69.66666666666667,3,0
579069,66.0,1,0
579081,90.16666666666667,12,0
579086,77.5,8,0
579105,87.28571428571429,7,0
579112,28.666666666666668,3,0
579125,73.14285714285714,7,0
579130,79.5,4,0
579134,50.857142857142854,7,0
579151,75.83333333333333,6,0
579161,80.4,5,0
579164,91.88888888888889,9,0
579172,64.16666666666667,6,0
579176,82.46666666666667,15,0
579201,79.22222222222223,9,0
579203,88.22222222222223,9,0
579221,95.0,3,0
579251,68.0,3,0
579255,70.42857142857143,7,1
579257,63.333333333333336,12,0
579278,58.05882352941177,17,0
579279,80.63636363636364,11,0
579283,95.0,5,0
579303,70.0,2,0
579309,35.0,2,0
579316,80.54545454545455,11,0
579325,81.125,8,0
579340,81.6,5,0
579343,80.76923076923077,13,0
579354,64.0,3,0
579362,71.33333333333333,6,0
579367,87.57142857142857,7,0
579372,67.0,8,0
579376,72.0,12,0
579381,83.5,8,0
579386,81.0,7,0
579409,48.6,5,0
579415,52.0,1,0
579416,79.75,4,0
579470,66.66666666666667,6,0
579482,36.666666666666664,3,0
579506,68.5,12,0
579526,74.5,12,0
579528,85.77777777777777,9,0
579537,70.81818181818181,11,0
579549,65.2,10,0
579550,62.125,8,0
579557,90.16666666666667,12,0
579567,77.0,7,0
579571,77.45454545454545,11,0
579572,80.71428571428571,7,0
579575,59.0,10,0
579583,64.0,5,0
579614,71.5,8,0
579619,74.81818181818181,11,0
579660,84.0,12,0
579661,70.22222222222223,9,0
579685,68.08333333333333,12,0
579686,74.25,12,0
579692,69.44444444444444,9,0
579711,60.42857142857143,7,0
579717,71.83333333333333,6,0
579720,79.77777777777777,9,0
579723,58.25,4,0
579737,84.58333333333333,12,0
579762,77.81818181818181,11,0
580094,87.81818181818181,11,0
580317,90.25,12,0
580342,82.9047619047619,21,0
580346,95.18181818181819,11,0
580360,73.0,10,0
580372,77.0,3,0
580380,76.88888888888889,9,0
580384,97.125,8,0
580389,71.4,5,0
580393,58.42857142857143,7,0
580412,77.6,5,0
580415,87.14285714285714,7,0
580425,90.33333333333333,3,0
580441,70.0,1,0
580450,73.0,5,0
580458,80.42857142857143,7,0
580459,84.25,12,0
580468,71.14285714285714,7,0
580469,93.33333333333333,3,0
580477,65.25,8,0
580484,84.33333333333333,3,0
580497,90.0,1,0
580511,68.25,4,0
580516,64.5,6,0
580525,82.0,9,0
580534,55.0,4,0
580540,77.9090909090909,11,0
580555,78.5,12,0
580592,70.85714285714286,7,0
580612,64.8,10,0
580642,61.714285714285715,7,0
580646,87.1,10,0
580657,80.35714285714286,14,0
580684,71.5,10,0
580688,97.0,10,0
580689,61.2,5,2
580702,69.54545454545455,11,0
580706,61.0,2,0
580709,76.85714285714286,14,0
580714,87.875,16,0
580719,95.25,4,0
580722,65.25,4,0
580743,73.16666666666667,12,0
580768,21.0,2,0
580774,80.5,2,0
580779,76.28571428571429,21,0
580798,80.46153846153847,13,0
580834,91.25,12,0
580842,85.5,12,0
580845,73.47619047619048,21,0
580860,88.33333333333333,9,0
580867,75.75,12,0
580870,85.55555555555556,9,0
580880,73.72727272727273,11,0
580883,88.72727272727273,11,0
580912,52.57142857142857,7,0
580916,71.8125,16,0
580926,52.666666666666664,3,0
580960,81.36363636363636,11,0
580970,85.0,4,0
580975,83.0,4,0
581003,62.333333333333336,3,0
581011,89.0,2,0
581016,58.4,5,0
581034,71.08333333333333,12,0
581038,80.75,4,0
581062,86.66666666666667,9,0
581063,81.33333333333333,9,0
581065,69.0,2,0
581082,93.75,4,0
581118,87.0,13,0
581123,61.5625,16,0
581129,40.0,2,0
581135,91.83333333333333,12,0
581138,41.142857142857146,7,0
581139,85.72727272727273,11,0
581178,69.76923076923077,13,0
581179,65.58333333333333,12,0
581200,88.33333333333333,9,0
581219,66.85714285714286,7,0
581222,61.81818181818182,11,0
581234,88.0,4,0
581235,81.2,10,0
581238,78.75,4,0
581239,90.11111111111111,9,0
581247,79.4,5,0
581253,54.73913043478261,24,0
581257,92.0,4,0
581261,68.33333333333333,12,0
581269,73.0,4,0
581288,81.5,4,0
581305,74.9090909090909,11,0
581307,41.666666666666664,7,0
581316,65.0,5,0
581320,65.0,1,0
581332,63.75,12,0
581340,88.0,4,0
581341,69.0,2,0
581342,76.5,2,0
581353,81.18181818181819,11,0
581410,80.06666666666666,15,0
581412,84.0,1,0
581414,60.0,9,0
581431,81.2,10,0
581438,91.25,4,0
581439,83.0,1,0
581459,60.666666666666664,3,0
581485,76.875,8,0
581486,78.41666666666667,12,0
581490,74.83333333333333,12,0
581510,51.25,4,0
581520,63.5,12,0
581523,67.83333333333333,12,0
581530,65.375,8,0
581532,74.33333333333333,12,0
581533,81.0,4,0
581552,86.26666666666667,15,0
581563,64.0,2,0
581574,80.16666666666667,12,0
581586,78.54545454545455,11,0
581593,81.85714285714286,7,0
581598,75.16666666666667,12,0
581611,94.6,5,0
581614,71.94117647058823,17,0
581616,65.91666666666667,12,0
581625,75.0,1,0
581648,73.85714285714286,7,0
581652,79.22222222222223,9,0
581656,74.42857142857143,21,0
581657,61.375,8,0
581659,90.33333333333333,12,0
581676,67.6923076923077,13,0
581697,83.71428571428571,7,0
581700,86.0,1,0
581708,50.142857142857146,7,0
581716,81.25,4,0
581744,59.5,6,0
581755,63.0,1,0
581769,88.25,12,0
581770,72.3076923076923,13,0
581779,79.75,12,0
581787,78.5,12,0
581796,78.83333333333333,12,0
581806,69.0,8,0
581810,69.0,12,0
581826,80.0,3,0
581836,84.25,12,0
581838,66.41666666666667,12,0
581851,76.0,4,0
581866,76.4,5,0
581877,73.0,5,0
581887,64.75,4,0
581889,81.75,8,0
581914,55.25,4,0
581922,50.714285714285715,7,0
581956,86.88888888888889,9,0
581957,50.0,1,0
581965,90.55555555555556,9,0
582003,61.0,2,0
582005,60.0,1,0
582009,88.85714285714286,7,0
582026,45.0,1,0
582034,61.5,4,0
582040,88.2,5,0
582063,81.0,12,0
582080,74.0,1,0
582087,72.77777777777777,9,0
582093,56.0,1,0
582094,88.16666666666667,6,0
582108,66.19047619047619,21,0
582117,81.75,12,0
582123,89.45454545454545,11,0
582125,81.45454545454545,11,0
582160,70.33333333333333,3,0
582184,77.5,6,0
582190,81.36363636363636,11,0
582197,78.57142857142857,7,0
582218,49.2,5,0
582226,90.66666666666667,9,0
582227,70.0,1,0
582235,80.16666666666667,12,0
582243,80.0,4,0
582250,89.44444444444444,9,0
582253,75.2,5,0
582266,33.6,5,0
582275,64.0,1,0
582282,78.0,1,0
582283,87.66666666666667,9,0
582301,72.875,8,0
582302,75.75,4,0
582305,91.36363636363636,11,0
582309,65.0,1,0
582311,62.0,1,0
582320,76.875,16,0
582332,95.58333333333333,12,0
582333,93.54545454545455,11,0
582348,79.33333333333333,3,0
582364,74.5,12,0
582373,74.0,5,0
582390,76.25,8,0
582392,90.33333333333333,12,0
582394,77.54545454545455,11,0
582395,70.8,5,0
582406,71.71428571428571,7,0
582416,83.85714285714286,7,0
582420,90.0,9,0
582446,82.8,10,0
582452,69.14285714285714,7,0
582460,80.07142857142857,14,0
582464,74.71428571428571,7,0
582474,85.36363636363636,11,0
582479,70.57142857142857,7,0
582486,83.57142857142857,7,0
582494,80.75,12,0
582510,82.58333333333333,12,0
582514,61.0,5,0
582530,61.25,4,0
582536,93.88888888888889,9,0
582550,61.25,4,0
582553,89.0,2,0
582554,73.14285714285714,7,0
582562,83.0,12,0
582568,70.71428571428571,7,0
582574,81.27272727272727,11,0
582578,81.9090909090909,11,0
582591,77.66666666666667,3,0
582608,70.85714285714286,7,0
582636,65.5,10,0
582649,79.16666666666667,6,0
582650,86.9,10,0
582651,74.8,5,0
582653,82.75,12,0
582670,56.63636363636363,12,0
582677,80.54545454545455,11,0
582694,82.33333333333333,3,0
582697,79.22222222222223,9,0
582705,77.91666666666667,12,0
582709,80.83333333333333,12,0
582723,75.5,6,0
582742,91.85714285714286,7,0
582768,58.0,1,0
582790,73.5,12,0
582816,100.0,1,0
582827,41.833333333333336,6,0
582833,59.81818181818182,11,0
582848,52.5,2,0
582878,72.81818181818181,11,0
582879,80.375,16,0
582898,61.2,5,0
582913,87.25,4,0
582931,56.0,7,0
582933,47.5,2,0
582940,72.63636363636364,11,0
582950,86.9047619047619,21,0
582958,85.0,11,0
582964,51.0,5,0
582975,76.0,10,0
583012,67.0,10,0
583031,70.55555555555556,9,0
583032,82.07692307692308,13,0
583037,73.33333333333333,3,0
583039,79.2,10,0
583051,93.33333333333333,3,0
583052,85.66666666666667,9,0
583053,51.42857142857143,7,0
583056,55.86666666666667,15,4
583070,86.0,1,0
583092,70.0,1,0
583098,52.09090909090909,11,0
583101,70.0,1,0
583102,65.55555555555556,9,0
583113,72.9090909090909,11,0
583128,31.333333333333332,3,0
583131,74.08333333333333,12,0
583138,81.6,5,0
583142,79.9,10,0
583146,80.55555555555556,9,0
583148,67.77777777777777,9,0
583149,74.0,5,0
583170,92.36363636363636,11,0
583186,53.5,4,0
583191,74.3,10,0
583192,76.6923076923077,13,0
583198,83.42857142857143,7,0
583202,86.16666666666667,12,0
583215,76.5,4,0
583232,86.75,12,0
583236,59.72727272727273,11,0
583238,93.5,4,0
583240,72.75,8,0
583247,70.0,6,0
583255,83.0,3,0
583276,73.33333333333333,3,0
583286,76.25,12,0
583288,48.666666666666664,3,0
583293,89.8125,16,0
583318,72.0,12,0
583335,81.0,1,0
583381,82.5,12,0
583423,86.66666666666667,9,0
583433,88.9090909090909,11,0
583459,84.9,10,0
583473,69.0,9,0
583487,83.25,12,0
583502,75.0,4,0
583514,78.83333333333333,6,0
583526,67.83333333333333,12,0
583532,68.66666666666667,9,0
583540,66.14285714285714,7,0
583598,67.0,1,0
583599,51.0,2,0
583606,55.285714285714285,7,0
583607,91.25,8,0
583609,89.72727272727273,11,0
583623,84.75,8,0
583625,76.875,8,0
583645,89.4,10,0
583664,86.11111111111111,9,0
583686,58.0,1,0
583704,79.22222222222223,9,0
583708,83.36363636363636,11,0
583713,74.0,7,0
583714,68.0,4,0
583719,92.75,4,0
583721,90.71428571428571,7,0
583730,72.22222222222223,9,0
583741,76.0,12,0
583775,62.0,13,2
583824,84.66666666666667,12,0
583827,55.0,1,0
583839,78.0,2,0
583843,64.2,5,0
583855,86.0,4,0
583867,81.83333333333333,12,0
583871,66.85714285714286,7,0
583873,90.3,10,0
583906,96.44444444444444,9,0
583933,58.25,4,0
583946,75.85714285714286,7,0
583950,60.0,11,0
583954,51.8,5,0
583955,79.71428571428571,7,0
583964,67.36363636363636,11,0
583968,88.5,4,0
583970,88.36363636363636,11,0
583973,85.71428571428571,7,0
583977,57.90909090909091,11,0
583993,63.733333333333334,15,0
584038,42.666666666666664,3,0
584040,80.0,7,0
584042,60.0,10,0
584077,56.75,8,0
584078,68.0,1,0
584082,37.0,1,0
584099,86.77777777777777,9,0
584111,68.08333333333333,12,0
584132,51.142857142857146,7,0
584143,82.22222222222223,9,0
584178,80.45454545454545,11,0
584183,71.85714285714286,7,0
584184,82.5,12,0
584191,76.33333333333333,12,0
584195,61.625,8,0
584210,54.61538461538461,13,0
584214,93.83333333333333,12,0
584225,54.0,1,0
584238,59.0,1,0
584281,56.0,1,0
584299,75.625,8,0
584315,44.0,5,0
584325,68.25,8,0
584386,64.84615384615384,13,0
584408,70.5,10,0
584414,91.25,4,0
584433,80.71428571428571,7,0
584442,37.0,1,0
584443,95.71428571428571,7,0
584446,63.2,20,0
584448,68.33333333333333,9,0
584455,42.0,1,0
584468,87.75,12,0
584495,61.833333333333336,6,0
584500,83.88888888888889,9,0
584509,91.57142857142857,14,0
584514,55.0,2,0
584515,79.83333333333333,12,0
584539,73.0,5,0
584546,91.66666666666667,12,0
584550,76.5,12,0
584553,81.28571428571429,7,0
584567,56.0,1,0
584571,50.0,2,0
584580,53.5,8,0
584586,66.2,5,0
584591,65.0,5,2
584601,84.75,12,0
584611,62.0,8,0
584640,76.14285714285714,7,0
584660,70.4,5,0
584673,69.0,2,0
584698,66.0,1,0
584710,91.66666666666667,9,0
584711,61.0,2,0
584712,80.5,2,0
584718,80.25,4,0
584733,75.57142857142857,14,0
584735,70.5,4,0
584762,85.0,2,1
584766,88.9,10,0
584771,75.04347826086956,23,0
584806,58.90909090909091,11,0
584813,88.45454545454545,11,0
584827,87.22222222222223,9,0
584842,70.66666666666667,12,0
584844,63.75,4,0
584864,68.8,5,0
584884,75.0,4,0
584908,66.14285714285714,7,0
584914,72.6,5,0
584918,41.833333333333336,6,0
584923,92.0,1,0
584926,58.285714285714285,7,0
584940,67.85714285714286,7,0
584942,91.66666666666667,9,0
584943,78.57142857142857,7,0
584969,92.77777777777777,9,0
584981,86.57142857142857,7,0
584990,76.0,1,0
585011,90.8,5,0
585025,68.57142857142857,7,0
585033,82.83333333333333,12,0
585041,73.88888888888889,9,0
585048,85.27272727272727,11,0
585050,79.5,4,0
585057,76.0,9,0
585058,83.33333333333333,9,0
585074,30.2,5,0
585093,94.61904761904762,21,0
585098,75.5,16,0
585114,85.28571428571429,7,0
585128,82.0,2,0
585134,74.25,16,0
585141,86.875,8,0
585145,89.44444444444444,9,0
585147,93.77777777777777,9,0
585149,88.33333333333333,3,0
585150,78.63636363636364,11,0
585153,84.42857142857143,7,0
585154,86.11111111111111,9,0
585156,72.0,3,0
585162,72.9090909090909,11,0
585166,73.58333333333333,12,0
585170,79.81818181818181,11,0
585199,75.875,8,0
585200,87.9090909090909,11,0
585201,64.28571428571429,7,0
585208,58.0,4,0
585210,42.666666666666664,6,0
585212,84.36363636363636,11,0
585222,71.54545454545455,11,0
585224,63.75,12,0
585230,69.25,12,0
585236,55.375,8,0
585261,85.0,11,0
585279,87.0,4,0
585284,82.58333333333333,12,0
585301,65.75,4,0
585305,76.83333333333333,12,0
585326,80.57142857142857,7,0
585354,74.16666666666667,6,0
585359,54.42857142857143,14,0
585372,60.0,3,0
585383,83.14285714285714,21,0
585393,95.6923076923077,13,0
585397,84.61538461538461,13,0
585406,75.33333333333333,9,0
585409,66.0,1,0
585422,70.2,10,0
585432,87.0,7,0
585433,82.25,4,0
585445,68.0,9,0
585449,83.33333333333333,12,0
585454,81.25,12,0
585455,85.61538461538461,13,0
585457,70.0,1,0
585464,77.8,5,0
585466,95.41666666666667,12,0
585471,92.25,4,0
585484,48.0,1,0
585503,93.66666666666667,12,0
585518,79.14285714285714,7,0
585525,24.0,1,0
585526,70.57142857142857,7,0
585547,82.45454545454545,11,0
585572,76.11111111111111,9,0
585574,60.75,12,0
585577,82.11111111111111,9,0
585603,86.6,10,0
585608,81.33333333333333,9,0
585611,78.18181818181819,11,0
585613,72.0,7,0
585615,77.91666666666667,12,0
585626,76.57142857142857,7,0
585643,66.25,4,0
585644,84.22222222222223,9,0
585652,78.88888888888889,9,0
585659,80.41666666666667,12,0
585662,89.8,5,0
585668,85.33333333333333,9,0
585681,81.75,4,0
585693,87.63636363636364,11,0
585695,96.28571428571429,14,0
585702,78.57142857142857,7,0
585709,81.33333333333333,6,0
585724,75.4,10,5
585727,72.5,4,0
585731,75.5,12,0
585762,72.4,5,0
585768,77.85714285714286,7,0
585769,86.63636363636364,11,4
585773,88.85714285714286,7,0
585779,79.18181818181819,11,0
585801,55.0,1,0
585812,60.857142857142854,7,0
585816,64.28571428571429,7,0
585825,81.71428571428571,7,0
585830,85.42857142857143,7,0
585832,88.42857142857143,7,0
585837,88.75,4,0
585847,91.625,8,0
585852,77.75,4,0
585900,67.66666666666667,3,0
585921,87.08333333333333,12,0
585942,53.142857142857146,7,0
585958,89.58333333333333,12,0
585963,74.5,8,0
585965,81.0,2,0
585998,89.55555555555556,9,5
586022,70.75,4,0
586034,87.5,12,0
586036,56.8,5,0
586046,61.083333333333336,12,0
586047,70.38461538461539,13,0
586054,73.0,1,0
586072,68.0,3,0
586078,59.5,10,0
586080,81.0,4,0
586083,55.0,1,0
586086,82.4,10,0
586088,78.2,5,0
586113,56.857142857142854,7,0
586120,45.0,1,0
586121,63.714285714285715,7,0
586128,84.71428571428571,7,0
586132,90.66666666666667,3,0
586134,59.0,5,0
586137,89.25,4,0
586142,85.6,5,0
586145,75.57142857142857,7,0
586158,77.5,6,0
586165,81.7,10,0
586180,56.4,5,0
586196,85.55555555555556,9,0
586224,60.666666666666664,3,0
586227,84.0,3,0
586233,66.45454545454545,11,0
586236,82.0,4,0
586243,87.42857142857143,7,0
586246,83.0,2,0
586251,62.0,1,0
586257,86.57142857142857,7,0
586259,40.666666666666664,3,0
586261,76.3,10,0
586281,74.66666666666667,3,0
586287,91.66666666666667,9,0
586315,74.14285714285714,7,0
586324,93.11111111111111,9,0
586337,87.77777777777777,9,0
586346,74.45454545454545,11,0
586347,55.333333333333336,6,0
586351,62.0,1,0
586367,63.666666666666664,9,0
586369,83.25,4,0
586370,73.33333333333333,3,0
586371,76.57142857142857,7,0
586376,86.6,5,0
586398,100.0,1,0
586407,75.0,1,0
586416,73.18181818181819,11,0
586423,71.11111111111111,9,0
586428,75.75,12,0
586440,74.9090909090909,11,0
586444,34.333333333333336,6,0
586446,80.58333333333333,12,0
586468,63.833333333333336,12,0
586470,78.25,4,0
586473,51.25,4,0
586474,68.75,4,0
586476,79.15384615384616,13,0
586477,68.45454545454545,11,0
586483,71.75,12,0
586490,36.0,2,0
586493,89.5,8,0
586494,96.0,9,0
586497,89.33333333333333,15,0
586502,60.583333333333336,12,0
586516,86.42857142857143,7,0
586518,78.25,12,0
586526,53.666666666666664,9,0
586535,79.0909090909091,11,0
586537,69.0,1,0
586543,38.0,2,0
586550,61.77777777777778,9,0
586561,50.0,1,0
586581,87.22222222222223,9,0
586592,63.166666666666664,12,0
586594,88.0,21,0
586598,85.0,9,0
586609,71.0,2,0
586621,70.75,4,0
586625,48.833333333333336,6,0
586639,88.375,8,0
586642,77.91666666666667,12,0
586652,46.0,5,0
586660,77.57142857142857,7,0
586668,67.38461538461539,13,0
586689,79.11111111111111,9,0
586705,90.54545454545455,11,0
586707,70.0,1,0
586712,94.18181818181819,11,0
586716,68.33333333333333,6,0
586719,80.66666666666667,12,0
586720,65.0,6,0
586729,67.28571428571429,7,0
586742,80.0909090909091,11,0
586750,59.5,12,0
586753,38.6,5,0
586758,74.0,12,0
586762,60.8125,16,0
586781,96.41176470588235,17,0
586784,77.5,12,0
586787,84.28571428571429,7,0
586800,88.33333333333333,6,0
586808,85.33333333333333,21,0
586811,54.0,1,0
586818,73.33333333333333,9,0
586836,56.5,2,0
586838,62.77777777777778,9,0
586843,88.0,9,0
586851,80.4,5,0
586855,79.0,12,0
586876,75.42857142857143,7,0
586882,65.0,1,0
586891,73.63636363636364,11,0
586906,81.16666666666667,12,0
586912,71.28571428571429,7,0
586914,73.11111111111111,9,0
586917,62.75,12,0
586921,68.75,8,0
586925,71.5,4,0
586928,76.0,7,0
586935,77.75,12,0
586946,66.75,8,0
586957,75.66666666666667,12,0
586962,81.0,4,0
586974,56.0,1,0
586979,82.5,2,0
586981,73.0,5,0
586995,69.0909090909091,11,0
586996,88.72727272727273,11,0
587002,77.42857142857143,7,0
587004,82.0,9,0
587006,56.0,1,0
587008,78.22222222222223,9,0
587014,69.33333333333333,3,0
587037,35.5,2,0
587051,78.0,3,0
587054,81.8,5,0
587082,82.5,2,0
587122,77.125,8,3
587126,81.08333333333333,12,0
587140,73.0,6,0
587150,80.0,3,0
587161,72.22222222222223,9,0
587178,79.58333333333333,12,0
587181,76.875,8,0
587183,80.0,7,0
587192,91.27272727272727,11,0
587194,71.9,10,0
587195,72.5,4,0
587219,76.66666666666667,3,0
587223,82.81818181818181,11,0
587244,56.111111111111114,9,0
587275,92.5,2,0
587283,58.0,1,0
587286,88.25,12,0
587287,65.0,1,0
587294,77.08333333333333,12,0
587297,89.6,10,0
587319,88.25,4,0
587323,78.33333333333333,3,0
587324,78.16666666666667,6,0
587330,91.88888888888889,9,0
587334,78.33333333333333,12,0
587346,59.0,4,0
587362,87.77777777777777,9,0
587369,93.0,4,0
587374,78.75,4,0
587375,74.42857142857143,7,0
587377,57.75,4,0
587382,72.0,2,0
587391,98.88888888888889,9,0
587403,58.0,1,0
587409,67.6,5,0
587418,85.0909090909091,11,0
587423,85.18181818181819,11,0
587434,1.0,1,0
587435,62.4,5,0
587446,72.71428571428571,7,0
587451,73.5,12,0
587456,73.66666666666667,12,0
587459,72.0,5,0
587462,73.25,4,0
587506,77.22222222222223,9,0
587509,68.0,4,0
587523,84.11111111111111,9,0
587524,83.72727272727273,11,0
587529,70.0,7,0
587538,93.55555555555556,9,0
587547,72.0,4,0
587550,71.0,2,0
587555,88.22222222222223,9,0
587564,69.2,10,0
587571,90.08333333333333,12,0
587576,42.625,8,0
587579,67.71428571428571,7,0
587594,70.08333333333333,12,0
587600,60.166666666666664,12,0
587611,71.63636363636364,11,0
587613,43.0,1,0
587616,70.5,4,0
587619,86.66666666666667,12,0
587621,50.63636363636363,11,0
587633,63.0,1,0
587641,69.11111111111111,9,0
587654,75.0,2,0
587677,81.0,4,0
587682,89.25,4,0
587685,73.91666666666667,12,0
587690,77.16666666666667,12,0
587696,38.0,1,0
587702,86.8,10,0
587706,65.0,2,0
587714,85.5,4,0
587722,89.45454545454545,11,0
587732,70.81818181818181,11,0
587754,74.45454545454545,11,0
587755,83.0,11,0
587772,50.0,2,0
587780,86.81818181818181,11,0
587783,91.38095238095238,21,0
587793,95.5,4,0
587810,88.0909090909091,11,0
587824,75.5,4,0
587838,78.0,4,0
587848,78.25,12,0
587852,92.77777777777777,9,0
587859,67.0,4,0
587860,40.6,5,0
587862,84.66666666666667,6,0
587868,65.0,10,0
587881,86.625,8,0
587884,79.5,2,0
587906,88.33333333333333,9,0
587909,42.285714285714285,7,0
587911,85.0,13,0
587923,71.8,10,0
587961,35.833333333333336,6,0
587975,83.33333333333333,9,0
587976,55.0,4,0
587985,85.36363636363636,11,0
587989,84.71428571428571,7,0
587997,84.28571428571429,7,0
588008,84.44444444444444,9,0
588013,75.0,1,0
588014,91.11111111111111,9,0
588031,56.77777777777778,9,0
588033,86.25,12,0
588039,79.25,9,0
588052,44.25,4,0
588058,53.5,2,0
588062,100.0,1,0
588078,79.85714285714286,7,0
588086,80.14285714285714,7,0
588100,82.88888888888889,9,0
588105,87.77777777777777,9,0
588106,63.0,1,0
588107,58.5,2,0
588117,85.27272727272727,11,0
588125,75.4,5,0
588128,66.2,15,0
588131,67.41666666666667,12,0
588132,85.0,7,0
588138,87.22222222222223,9,0
588145,77.0,12,0
588146,51.333333333333336,6,0
588156,85.33333333333333,12,0
588166,39.0,3,0
588170,76.6,5,0
588175,74.66666666666667,3,0
588178,88.36363636363636,11,0
588179,78.16666666666667,6,0
588182,76.33333333333333,3,0
588198,74.14285714285714,7,0
588203,77.0,7,0
588207,100.0,1,0
588208,77.66666666666667,6,0
588219,51.125,16,0
588231,75.25,4,0
588233,81.11111111111111,9,0
588236,76.66666666666667,12,0
588240,78.85714285714286,7,0
588251,46.4,5,0
588261,90.75,12,0
588265,76.0,9,0
588274,98.3076923076923,13,0
588280,91.25,4,0
588289,93.33333333333333,9,0
588293,77.66666666666667,7,0
588302,87.72727272727273,11,0
588314,68.77777777777777,9,0
588321,66.85714285714286,7,0
588352,77.14285714285714,7,0
588355,83.18181818181819,11,0
588363,75.0,8,0
588367,81.25,8,0
588382,64.77777777777777,9,0
588391,83.5,8,0
588397,23.857142857142858,7,0
588402,70.92307692307692,13,0
588411,83.77777777777777,9,0
588430,65.8,15,0
588432,65.0,1,0
588436,70.25,4,0
588442,64.5,4,0
588459,61.0,5,0
588460,63.125,8,0
588464,37.75,4,0
588473,91.0,9,0
588474,88.5,4,0
588477,76.8,5,0
588482,77.0,16,0
588484,80.7,10,0
588489,79.28571428571429,7,0
588493,74.92307692307692,13,0
588502,89.25,4,0
588505,76.71428571428571,7,0
588522,85.0,9,0
588524,70.53846153846153,13,0
588528,70.0,1,0
588537,49.0,1,0
588540,94.0,7,0
588556,53.5,8,0
588560,81.5,2,0
588566,72.76923076923077,13,0
588590,50.0,2,0
588592,54.0,3,0
588597,62.5,4,0
588628,83.625,16,0
588642,77.45454545454545,11,0
588672,79.18181818181819,11,0
588676,67.84615384615384,13,0
588685,74.5,4,0
588707,89.5,16,0
588710,68.4,5,0
588752,60.666666666666664,6,0
588765,75.84615384615384,13,0
588775,82.8,5,0
588781,91.85714285714286,7,0
588824,71.625,8,0
588835,36.5,4,0
588842,77.33333333333333,6,0
588846,34.5,4,0
588850,80.85714285714286,7,0
588883,89.45454545454545,11,0
588884,79.66666666666667,6,0
588910,92.27272727272727,11,0
588913,75.66666666666667,9,0
588914,42.0,3,0
588925,62.0,2,0
588940,68.66666666666667,3,0
588942,78.5,4,0
588944,86.21428571428571,14,0
588956,73.5,4,0
588963,50.0,1,0
588971,66.25,12,0
588991,100.0,1,0
589003,70.08333333333333,12,0
589009,78.28571428571429,7,0
589014,83.83333333333333,12,0
589016,92.5,12,0
589018,59.0,2,0
589019,74.28571428571429,7,0
589029,73.6,10,0
